Sector,TSC Category,TSC Title,TSC Description,Emerging TSC,TSC Key ID
Tourism,Attractions Operations,Animal Conditioning and Enrichment,Manage animal conditioning and enrichment programmes,No,2855
Tourism,Attractions Operations,Animal Habitat Management,"Manage policies and practices regarding the care and maintenance of animal habitats, including the design of animal habitats",No,2856
Tourism,Attractions Operations,Animal Husbandry and Nutrition,"Manage policies and practices regarding the care and keeping of animals, including feeding, cleaning and monitoring of animal behaviours",No,2857
Tourism,Attractions Operations,Animal Transaction,Manage practices to restrain and convey animals during animal transportation,No,2858
Tourism,Attractions Operations,Attractions Guest Relations Management,"Manage guest relations strategies and policies to enhance on-site guest experience, including the management of special guest requests, requirements and needs",No,2859
Tourism,Attractions Operations,"Attractions Membership, Admission and Ticketing Management","Manage membership, admission and ticketing operations within the attractions sites, including the implementation of these policies at the frontline guest-servicing counters",No,2860
Tourism,Attractions Operations,Attractions Programme Development,Manage programmes catered for attractions visitor groups,No,2861
Tourism,Attractions Operations,Attractions Ride and Equipment Maintenance,Manage operation and maintenance of attraction rides and equipment,No,2862
Tourism,Attractions Operations,Attractions Transportation Operations,"Manage transportation services for visitors within the attractions sites, including trams, buses and other modes of transportation",No,2863
Tourism,Attractions Operations,Horticulture Management,"Manage policies and practices regarding the research, concept design, care and maintenance of horticulture within an attractions site",No,2864
Tourism,"Business Development, Sales and Marketing",Brand Campaign Management,Develop evaluation strategies for brand campaign effectiveness and analyse data to provide recommendations for improvements in future brand campaigns,No,2865
Tourism,"Business Development, Sales and Marketing",Brand Guideline Development,"Conceptualise and develop branding guidelines to uphold and maintain brand values, promises and image, as well as assess current brand guidelines and provide inputs to enhance messaging",No,2866
Tourism,"Business Development, Sales and Marketing",Brand Portfolio Management,"Formulate brand portfolio strategies, define branding features as well as create brand differentiators to expand portfolio user base",No,2867
Tourism,"Business Development, Sales and Marketing",Business Opportunities Development,Identify new business opportunities to better meet the needs of existing markets and bring benefits to the organisation,No,2868
Tourism,"Business Development, Sales and Marketing",Customer Acquisition Management,Develop customer acquisition strategies as well as foster customer relationships to attract new customers,No,2869
Tourism,"Business Development, Sales and Marketing",Customer Behaviour Analysis,Devise customer behaviour analysis tools and approaches and perform analysis on information pertaining to customer behaviours,No,2870
Tourism,"Business Development, Sales and Marketing",Customer Loyalty and Retention Strategy Formulation,Develop and manage customer loyalty and retention strategies based on data from customer relationship management,No,2871
Tourism,"Business Development, Sales and Marketing",Demand Analysis,Devise frameworks to assess market dynamics and execute analyses to uncover demand outlook of products or services,No,2872
Tourism,"Business Development, Sales and Marketing",Digital Marketing,"Develop, execute and evaluate digital marketing strategies and campaigns to promote online presence and deliver value propositions through the use of various digital marketing channels and platforms",Yes,2873
Tourism,"Business Development, Sales and Marketing",E-Commerce Campaign Management,"Develop, manage and execute e-Commerce strategies and campaigns according to agreed timelines and budgetary requirements",Yes,2874
Tourism,"Business Development, Sales and Marketing",Market Research,"Formulate market research frameworks, as well as develop market research study objectives, market research plans and methodologies to analyse market trends and developments to forecast emerging market needs",No,2875
Tourism,"Business Development, Sales and Marketing",Marketing Campaign Management,Develop evaluation strategies for marketing campaign effectiveness and analyse data to provide recommendations for improvements in future marketing campaigns,No,2876
Tourism,"Business Development, Sales and Marketing",Marketing Communications Plan Development,"Formulate, develop and implement marketing communications plans and evaluate tools and vehicles appropriate to reflect effective execution of communication strategies",No,2877
Tourism,"Business Development, Sales and Marketing",Media Platforms Management,Drive organisational policies and procedures for media use as well as develop and implement media plans in business while evaluating their effectiveness,No,2878
Tourism,"Business Development, Sales and Marketing",Media Strategy Development,"Develop, execute and evaluate media strategies and plans to assess impact of media advertising across channels in relation to target customers",No,2879
Tourism,"Business Development, Sales and Marketing",Sales Closure,Perform numerical calculations and execute selling strategies to complete sales of products and services to the satisfaction of customers,No,2880
Tourism,"Business Development, Sales and Marketing",Sales Target Management,Evaluate and monitor sales target and performance to plan and initiate actions to achieve excellence in sales delivery,No,2881
Tourism,"Business Development, Sales and Marketing",Social Media Management,"Leverage various social networking platforms to deliver the organisation's value propositions as well as contextual and targeted messaging based on real-time customer insights to engage in two-way communication with prospects and customers",Yes,2882
Tourism,"Business Development, Sales and Marketing",Visual Collaterals Production,Develop and create design briefs and storyboards based on project requirements,No,2883
Tourism,"Business Development, Sales and Marketing",Website Design,"Determine and review purposes, expectations and functionalities of websites, as well as analyse the user-interface design requirements",No,2884
Tourism,"Business Development, Sales and Marketing",Website Performance Management,"Design mechanisms to identify website maintenance, administration, or performance problems, as well as generate website performance benchmarks reports and record outcomes against specifications",No,2885
Tourism,Business Management,Budgeting,"Prepare organisational budgets to support short- and long-term business plans through forecasting, allocation and financial policy setting",No,2886
Tourism,Business Management,Business Data Analysis,"Implement data analytics within the organisation to generate business insights and intelligence through the use of statistical and computational techniques and tools, algorithms, predictive data modelling and data visualisation",Yes,2887
Tourism,Business Management,Business Negotiation,Conduct negotiations to establish win-win outcomes for the organisation,No,2888
Tourism,Business Management,Business Performance Management,"Implement organisational performance systems to meet business plans and objectives by establishing performance indicators, tracking progress and addressing gaps",No,2889
Tourism,Business Management,Business Planning,"Translate organisational vision, mission and values into business operational plans as well as to review outcomes for continuous improvements",No,2890
Tourism,Business Management,Content Writing and Editing,"Articulate, proofread and conduct readability tests on key messages written using appropriate content ideas and writing styles",No,2891
Tourism,Business Management,Continuous Improvement Management,"Apply continuous improvement processes to optimise operating cost, task efficiency and effectiveness in production, services and processes",No,2892
Tourism,Business Management,Contract Development and Management,"Manage contract creation, evaluation, negotiation and tendering to maximise operation and financial performance of an organisation",No,2893
Tourism,Business Management,Corporate Governance,"Develop and manage organisation's corporate governance framework, compliance policies and culture. This includes compliance to regulatory frameworks and global leading practices in similar organisations",No,2894
Tourism,Business Management,Customer Relationship Management,"Establish strategies, technologies and practices to manage and analyse data on customer interactions throughout the customer lifecycle, with the goal of improving business relationships with customers, assisting in customer retention and driving sales growth",No,2895
Tourism,Business Management,Data Mining and Modelling,Establish and deploy data modelling techniques to support narrative and predictive analytics efforts and identify trends and patterns for simulation and forecasting purposes,Yes,2896
Tourism,Business Management,Design Concepts Generation,Build preliminary ideas on innovative design concepts and different ways to address needs target stakeholder needs and market opportunities,No,2897
Tourism,Business Management,Financial Management,"Perform strategic decision-making on the organisation's business finances by evaluating and reviewing financial data in reports",No,2898
Tourism,Business Management,Financial Planning and Analysis,"Facilitate strategic decision-making on the organisation's business finances by collating, verifying and analysing financial data in reports",No,2899
Tourism,Business Management,Infographics and Data Visualisation,"Present data using meaningful visual illustrations, iconographies, graphs and charts for easy and accessible discovery and communication of data insights aimed at specific business objectives",Yes,2900
Tourism,Business Management,Innovation Management,"Manage organisation's ability to respond to internal and external opportunities by using creativity to introduce new ideas, processes and products",Yes,2901
Tourism,Business Management,Intellectual Property Management,"Evaluate, determine and implement organisational intellectual property rights to mitigate potential infringement",No,2902
Tourism,Business Management,Merchandise Buying,"Design and implement merchandise buying plans according to market and consumer trends, merchandise ranges, stock levels and sources of supply",No,2903
Tourism,Business Management,Merchandise Performance Analysis,"Develop processes to analyse profit performance of merchandise, evaluate trends of profitability and identify opportunities to adjust range of merchandise",No,2904
Tourism,Business Management,Networking,Identify and establish industry stakeholder relationships at all levels of business operations to further the organisation’s strategies and objectives,No,2905
Tourism,Business Management,"Organisational Vision, Mission and Values Formulation","Formulate and refine organisational vision, mission and values through assessing internal capabilities, external environment and industry landscape",No,2906
Tourism,Business Management,Productivity Improvement,"Lead and drive work area process goals, job specifications and workplace requirements for productivity initiatives, as well as evaluate work area processes for problems and identify areas for improvement",No,2907
Tourism,Business Management,Proposal Writing,"Research, strategise, draft and evaluate business proposals to respond to business opportunities",No,2908
Tourism,Business Management,Resource Management,Plan and manage resources to ensure optimisation of resources and sustainability of business operations,No,2909
Tourism,Business Management,Service Excellence,Create a positive customer experience to enhance the organisation’s customer experience,No,2910
Tourism,Business Management,Sponsorship Management,Identify sponsorship requirements and organise activities according to sponsorship agreements and financial parameters,No,2911
Tourism,Business Management,Stakeholder Management,"Manage organisation's key stakeholders, strategic partners and investors to ensure continuous levels of engagement by identifying needs, setting service standards and resolving issues in accordance with organisational procedures",No,2912
Tourism,Business Management,Strategy Implementation,"Execute and implement operational and tactical-level action plans in alignment with the organisation's business strategies",No,2913
Tourism,Business Management,Strategy Planning,Develop organisational strategies and policies by analysing the impact of internal and external influencing factors and seeking consultation from relevant stakeholders,No,2914
Tourism,Business Management,Systems Thinking Application,"Understand complexity of cause-and-effect relationships of systems and processes across the organisation, as well as evaluate systems based on value-creation and contribution to specific issues",Yes,2915
Tourism,Business Management,Tourism and Economic Development,"Anticipate and recognise economic shifts affecting the tourism landscape, and demonstrate knowledge of the industry context within which organisations operate",No,2916
Tourism,Business Management,Vendor Management,"Manage vendor relationships by ensuring performance as per contracts, operations within standards established by the organisation such as adherence to safety, security, compliance standards",No,2917
Tourism,Business Management,Workplace Safety and Health Performance Management,Establish and monitor indicators measuring effectiveness of the Workplace Safety and Health (WSH) policy and work procedures in preventing incidents and safeguarding employees,No,2918
Tourism,Enterprise Risk Management,Accident and Incident Response Management,"Deploy tools, procedures and resources to respond to accidents and incidents efficiently",No,2919
Tourism,Enterprise Risk Management,Business Continuity Planning,Develop and implement business continuity plans for organisational preparedness of disruptive events,No,2920
Tourism,Enterprise Risk Management,Crowd Control and Planning,Manage crowd control within defined boundaries including crowd control planning and risk mitigation strategies,No,2921
Tourism,Enterprise Risk Management,Risk Management and Administration,"Identify, assess and prioritise risks and apply resources to mitigate risks and impact of incidents",No,2922
Tourism,Human Resource Management,Change Management,"Manage organisational change management systems to drive organisation success and outcomes by preparing, equipping and supporting adoption of change",No,2923
Tourism,Human Resource Management,Employee and Labour Relations,Manage relationships with employees and labour unions,No,2924
Tourism,Human Resource Management,Learning and Development,Manage employees’ learning and development activities to maximise employee’ potential and capabilities to contribute to the organisation,No,2925
Tourism,Human Resource Management,Manpower Planning,Estimate and fulfil manpower requirements to achieve business goals and targets,Yes,2926
Tourism,Human Resource Management,Succession Planning,"Manage succession pipelines of critical positions through development of key talents and mitigation of succession planning personnel risks, including enhancement of talent pipelines and development of retention measures for critical talents",No,2927
Tourism,Human Resource Management,Volunteer Management,"Manage recruitment, training, deployment and participation of volunteers ",No,2928
Tourism,Infocomm Technology Management,Internet of Things Management,"Interrelate computing devices, equipment and machines’ data in a networked environment to provide specific solutions",Yes,2929
Tourism,Infocomm Technology Management,Knowledge Management,"Develop and deploy systematic management of information within databases, documents, policies and procedures, as well as promote knowledge as a strategic organisational asset and key enabler of organisational learning",No,2930
Tourism,Infocomm Technology Management,Technology Application,Integrate technologies into operations of the organisation to optimise efficiency and effectiveness of processes,No,2931
Tourism,Infocomm Technology Management,Technology Scanning,Review new developments in emerging technology as well as evaluate and determine relevance of emerging technologies to the organisation,Yes,2932
Tourism,"Meetings, Incentives, Conferences and Exhibitions (MICE) Operations",Delegates and Participants Management,"Manage policies and procedures for the management, registration and engagement of participants, including participants’ travel management ",No,2933
Tourism,"Meetings, Incentives, Conferences and Exhibitions (MICE) Operations",Events Planning and Management,"Develop, manage and execute event plans according to agreed timelines and budgetary requirements",No,2934
Tourism,"Meetings, Incentives, Conferences and Exhibitions (MICE) Operations","Meetings, Incentives, Conferences and Exhibitions (MICE) Equipment Management and Venue Management","Manage resources for operation and maintenance of equipment required for Meetings, Incentives, Conferences and Exhibitions (MICE) events, including venue facilities and audio visual equipment",No,2935
Tourism,"Product Development, Content and Experience Management",Attractions Content and Experience Development and Delivery,Manage the content development and experience concepts within the attractions site to enhance visitor engagement and experience ,Yes,2936
Tourism,"Product Development, Content and Experience Management","Meetings, Incentives, Conferences and Exhibitions (MICE) Content and Experience Development and Delivery","Manage the content and experience for Meetings, Incentives, Conferences and Exhibitions (MICE) events, including programme and itinerary development, identification of key speakers and partners, and liaising with exhibitors regarding content curation, exhibition specifications and exhibition layouts",Yes,2937
Tourism,"Product Development, Content and Experience Management","Product, Content and Experience Performance Management","Determine effectiveness of products, product improvements or variations through analysis of data",No,2938
Tourism,"Product Development, Content and Experience Management",Tour and Travel Services Product and Experience Development and Delivery,"Develop tour and travel products and services including programme itineraries, vendors selection and establish overall offering mix to enhance customers’ travel experience",Yes,2939
Tourism,Project Management,Project Administration,"Plan and coordinate project closures and documentation processes, and refine project administration policies and procedures",No,2940
Tourism,Project Management,Project Feasibility Assessment,Assess the business environment and organisational capabilities to evaluate and determine the feasibility of a project,No,2941
Tourism,Project Management,Project Management,"Execute projects by managing stakeholder, resources, budgets and resolving problems ",No,2942
Tourism,Tour and Travel Services Operations,Tour Guide Operations,"Manage tour guiding operations and duties, including the development of policies and procedures in compliance with legal and regulatory requirements of local tour operations",No,2943
Tourism,Tour and Travel Services Operations,Tour Leading Operations,Manage overseas travel operations including performance of emergency responses and recovery procedures where necessary,No,2944
Tourism,Tour and Travel Services Operations,"Tour and Travel Coordination, Ticketing and Reservations Management","Develop policies and procedures for management of coordination, ticketing and travel reservations in support of customers’ requirements",No,2945
Trade Associations and Chambers,Industry Development,"Industry Knowledge, Research and Analysis","Perform market research activities to keep abreast of industry trends and developments, and apply domain knowledge and research in relevant work",No,2946
Trade Associations and Chambers,Industry Development,Trade Association Advocacy and Representation,"Drive end-to-end process of advocacy and representation, from championing the industry stakeholders’ feedback and needs to engaging and collaborating with key government bodies and partners to address the needs",No,2947
Training and Adult Education,Business Development,Business Negotiation,Conduct negotiations to establish win-win outcomes for the organisation,No,2948
Training and Adult Education,Business Development,Networking,"Identify and establish industry stakeholder relationships at all levels of business operations to further the organisation's strategies and objectives",No,2949
Training and Adult Education,Business Finance,Budgeting,"Prepare organisational budgets to support short- and long-term business plans through forecasting, allocation and financial policy setting",No,2950
Training and Adult Education,Business Finance,Financial Planning and Analysis,"Facilitate strategic decision-making on the organisation’s business finances by collating, verifying and analysing financial data in reports",No,2951
Training and Adult Education,Business Management,Business Environment Analysis,"Analyse data pertaining to the business landscape and environment, including competitor-analysis",Yes,2952
Training and Adult Education,Business Management,Market Research,"Formulate market research frameworks, as well as develop market research study objectives, market research plans and methodologies to analyse market trends and developments to forecast emerging market needs",No,2953
Training and Adult Education,Business Management,Partnership Management,Build cooperative partnerships with inter-organisational and external stakeholders and leveraging of relations to meet organisational objectives. This includes coordination and strategising with internal and external stakeholders through close cooperation and exchange of information to solve problems,No,2954
Training and Adult Education,Business Management,Sales Target Management,Evaluate and monitor sales target and performance to plan and initiate actions to achieve excellence in sales delivery,No,2955
Training and Adult Education,General Management,Business Continuity Management,"Develop business continuity policies and frameworks which are aligned with the organisation's strategic objectives",No,2956
Training and Adult Education,General Management,Business Risk Assessment,"Articulate, communicate and assess organisational risk appetite frameworks and risk statements across the organisation",No,2957
Training and Adult Education,General Management,Change Management,"Manage organisational change management systems to drive organisational success and outcomes by preparing, equipping and supporting adoption of change",No,2958
Training and Adult Education,General Management,Corporate Governance,"Endorse corporate governance frameworks, establish operationalisation of policies and maintain compliance to statutory laws and regulatory policies",No,2959
Training and Adult Education,General Management,Crisis Management,"Apply strategies designed to enable an organisation to deal with disruptive events by planning for responses to potential crises, establishing monitoring systems and training systems, communicating both internally and externally, and leading recovery processes",No,2960
Training and Adult Education,General Management,Innovation Management,"Manage organisation's ability to respond to internal and external opportunities by using creativity to introduce new ideas, processes and products",No,2961
Training and Adult Education,General Management,Knowledge Management,"Drive knowledge management through establishing, maintaining and improving processes and systems",No,2962
Training and Adult Education,General Management,Operational Excellence,"Analyse the effectiveness of human resource (HR) operations, processes and initiatives, and recommend improvement actions",No,2963
Training and Adult Education,General Management,Organisation Management,Oversee and manage centre operations to drive operational excellence,No,2964
Training and Adult Education,General Management,Project Management,"Execute projects by managing stakeholder engagement, resources, budgets and resolving problems",No,2965
Training and Adult Education,General Management,Vendor Management,"Manage vendor relationships by ensuring performance as per contracts, operations within standards established by the organisation such as adherence to safety, security, and compliance standards",No,2966
Training and Adult Education,Human Capital Management,Competency Framework Development,"Design and develop competency frameworks, ensuring that human resource (HR) programmes are aligned to support their application across organisation levels and functions",No,2967
Training and Adult Education,Human Capital Management,Leadership Development,Build a culture of strong leadership and drive initiatives to facilitate the development of leadership capabilities in the organisation,No,2968
Training and Adult Education,Human Capital Management,Performance Management,"Establish organisation-wide performance management strategies to facilitate performance management, including identification of key performance indicators and employee performance assessment",No,2969
Training and Adult Education,Human Capital Management,Succession Planning,Develop succession strategies for critical roles in alignment with organisation’s strategic direction and priorities,No,2970
Training and Adult Education,Human Capital Management,Talent Management,"Drive talent management strategies and programmes to identify, develop, review and retain talent to meet the current and future organisational needs",No,2971
Training and Adult Education,Learning Analytics and Data Management,Data Collection and Preparation,Collect human resource (HR) data from employees for the purpose of generating business and HR insights,No,2972
Training and Adult Education,Learning Analytics and Data Management,Data Governance,"Develop and implement guidelines, laws, and regulations across the organisation for the handling of data at various stages in its lifecycle as well as the provision of advice on proper data handling and resolution of data breaches in a range of complex, ambiguous or multi-faceted contexts",No,2973
Training and Adult Education,Learning Analytics and Data Management,Data Management,"Prepare, structure and manage human resource (HR) data and information to assist in the analyses of business and HR issues",No,2974
Training and Adult Education,Learning Analytics and Data Management,Research Data Analysis,"Analyse research data, interpret results generated and link them to the research question or related findings in scientific literature to derive new insights",Yes,2975
Training and Adult Education,Learning Assessment and Evaluation,Accreditation Structure Management,Design accreditation structures and award learning qualifications based on assessments of alignment with accreditation requirements,No,2976
Training and Adult Education,Learning Assessment and Evaluation,Assessment Design and Implementation,Design and implement assessment methods and tools to evaluate learner progress,No,2977
Training and Adult Education,Learning Assessment and Evaluation,Learning Experience Evaluation,Assess overall learning experiences to measure effectiveness and drive excellence across all learning activities,No,2978
Training and Adult Education,Learning Assessment and Evaluation,Reflective Practice,Assess own skills and abilities through active reflection to drive personal and learning experience improvements,No,2979
Training and Adult Education,Learning Assessment and Evaluation,Talent Capability Assessment,Develop talent assessment processes with assessment tools to evaluate employees’ capabilities,No,2980
Training and Adult Education,Learning Delivery,Behaviour Change Facilitation,Drive mindset shifts and behaviour changes to sustain learning initiatives and interventions,No,2981
Training and Adult Education,Learning Delivery,Coaching and Mentoring,Develop and implement coaching and mentoring approaches to address learner developmental needs,Yes,2982
Training and Adult Education,Learning Delivery,Group Dynamics Facilitation,Assess group profile and dynamics to inform learning facilitation and group interaction approaches,Yes,2983
Training and Adult Education,Learning Delivery,Learning Experience Delivery,"Drive learning delivery activities to facilitate learning experiences, knowledge transfer and skills application",Yes,2984
Training and Adult Education,Learning Delivery,Technology-Enabled Learning Delivery,Implement and integrate learning technology to facilitate learning experiences,Yes,2985
Training and Adult Education,Learning Design,Curriculum Design,Design and develop overall curriculum structure and courseware materials,No,2986
Training and Adult Education,Learning Design,Learner Profile Analysis,Assess learner demographics and learning styles to formulate learning design and delivery approaches,No,2987
Training and Adult Education,Learning Design,Learning Mode Design,"Assess, design and integrate suitable learning modes to drive desired learning experiences",Yes,2988
Training and Adult Education,Learning Design,Learning Needs Analysis,Assess capability and performance within an organisation to identify learning needs,No,2989
Training and Adult Education,Learning Design,Learning Solution Design,Design and evaluate learning solutions which drive performance enhancement,Yes,2990
Training and Adult Education,Learning Design,Learning Space Design,Design learning environments aligned with desired learning experiences and outcomes,No,2991
Training and Adult Education,Learning Design,Learning Strategy Development,Develop learning strategy and philosophy to drive business performance,No,2992
Training and Adult Education,Learning Design,Skills Framework Adoption,"Drive the adoption, integration and implementation of Skills Frameworks and their components in business and human resources activities throughout the organisation",No,2993
Training and Adult Education,Learning Management,Programme Management,"Manage the implementation and development of programmes to facilitate achievement of organisation's objectives and growth",No,2994
Training and Adult Education,Learning Management,Quality Assurance Management,"Design, implement and evaluate quality assurance policies and systems which align with organisation's objectives and industry standards",No,2995
Training and Adult Education,Learning Management,Service Excellence,"Develop a service framework to manage and address service challenges, and partner with partners to deliver service excellence",No,2996
Training and Adult Education,Marketing,Customer Acquisition Management,Develop customer acquisition strategies as well as foster customer relationships to attract new customers,No,2997
Training and Adult Education,Marketing,Customer Relationship Management Operations,Manage and analyse customer data to foster long-term relationships with customers and drive sales growth,No,2998
Training and Adult Education,Marketing,Digital Marketing,"Develop, manage and execute digital marketing strategies and campaigns which create effective digital presence and promote business objectives",No,2999
Training and Adult Education,Marketing,Marketing Campaign Management,Develop evaluation strategies for marketing campaign effectiveness and analyse data to provide recommendations for improvements in future marketing campaigns,No,3000
Training and Adult Education,Marketing,Marketing Communication Plan Development,"Formulate, develop and implement marketing communications plans and evaluate tools and vehicles appropriate to reflect effective execution of communication strategies",No,3001
Training and Adult Education,Project Management,Project Feasibility Assessment,Assess the business environment and organisational capabilities to evaluate and determine the feasibility of a project,No,3002
Training and Adult Education,Research and Innovation,Intellectual Property Management,"Evaluate, determine and implement organisational intellectual property rights to mitigate potential infringement",No,3003
Training and Adult Education,Research and Innovation,Research Design,"Evaluate existing research literature to understand the existing body of knowledge, identify gaps or issues, translate them into research questions and design research studies to investigate and test hypotheses.",No,3004
Training and Adult Education,Research and Innovation,Research Findings Communication,Communicate the research findings effectively to the relevant audiences using communication methods in accordance to established standards in the scientific community,No,3005
Training and Adult Education,Research and Innovation,Research into Professional Practice Translation,"Review findings from research studies, formulate recommendations to inform gaps in policies, research and professional practice and translate research results into practice",No,3006
Training and Adult Education,Stakeholder and Customer Management,Business Opportunities Development,Identify new business opportunities to better meet the needs of existing markets and bring benefits to the organisation,Yes,3007
Training and Adult Education,Stakeholder and Customer Management,Contract Development and Management,"Manage contract creation, evaluation, negotiation, tendering to maximise operation and financial performance of an organisation",No,3008
Training and Adult Education,Stakeholder and Customer Management,Stakeholder Engagement and Management,"Manage stakeholder expectations through effective communication, negotiation and alignment of their needs with the organisation's or human resource (HR) objectives",No,3009
Training and Adult Education,Strategic Planning,Organisational Strategising,"Making management decisions to establish, review and refine strategic organisational objectives and policies through collation and analysis of relevant organisational and business information",No,3010
Training and Adult Education,Strategic Planning and Implementation,Organisational Analysis,Evaluate factors that can affect the organisation’s performance as well as strategically assessing the organisation’s own resources and potential for improvement,No,3011
Training and Adult Education,Technology Development and Management,Business Innovation,Identify and evaluate digitisation and innovative business opportunities provided by new advancements in information and communication technology to establish new services or businesses to bridge the physical and digital worlds,No,3012
Training and Adult Education,Technology Development and Management,Emerging Technology Synthesis,"Monitor and integrate emerging technology trends and developments, structured data gathering for the identification of new and emerging technological products, services and techniques. In addition, the performance of cost-benefit analysis and evaluation of their relevance, viability, sustainability and potential value add to the business",Yes,3013
Training and Adult Education,Technology Development and Management,Infrastructure Support,"Provide services to end users by systematically identifying, classifying and troubleshooting technical issues and incidents that disrupt and impact their day-to-day business activities, within a specified timeframe. This also includes implementing an end-to-end problem management process to analyse underlying problems, advising on infrastructure related upgrades and improvements and developing user guides and training materials",No,3014
Training and Adult Education,Technology Development and Management,Learning Technology Design,Design learning technologies to enhance learning experience and delivery,Yes,3015
Training and Adult Education,Technology Development and Management,Software Testing,"Assess and test the overall effectiveness and performance of an application, involving the setting up of suitable testing conditions, definition of test cases and/or technical criteria",No,3016
Training and Adult Education,Technology Development and Management,System Integration,"Develop and implement a roadmap and specific integration solutions to facilitate integration of various ICT components and optimise inter-operability of systems and their interfaces. This includes the integration of various architectural components such as networks, servers, system platforms and their interfaces",No,3017
Training and Adult Education,Technology Development and Management,User Interface Design,"Design user interfaces for machines and software, incorporating visual, technical and functional elements that facilitate ease of access, understanding and usage. This would involve adding, removing, modifying or enhancing elements to make the user's interaction with the product as seamless as possible",Yes,3018
Training and Adult Education,Workplace Learning,Organisational Impact Analysis,"Assess the impact of learning solutions and interventions on organisation's desired outcomes and identify ways to enhance learning effectiveness",Yes,3019
Training and Adult Education,Workplace Learning,Workplace Learning Delivery,Implement workplace learning delivery approaches and solutions to drive performance improvement,Yes,3020
Training and Adult Education,Workplace Learning,Workplace Performance Diagnosis,"Assess workplace, organisational and industry context to drive workplace performance",Yes,3021
Wholesale Trade,"Branding, Publicity, Digital Marketing and E-Commerce",Brand Portfolio Management,"Formulate brand portfolio strategies, define branding features as well as create brand differentiators to expand portfolio user base",No,3022
Wholesale Trade,"Branding, Publicity, Digital Marketing and E-Commerce",Digital Marketing,"Develop, execute and evaluate digital marketing strategies and campaigns to promote online presence and deliver value proposition through the use of various digital marketing channels and platforms",Yes,3023
Wholesale Trade,"Branding, Publicity, Digital Marketing and E-Commerce",E-Commerce Campaign Management,"Develop, manage and execute e-Commerce strategies and campaigns according to agreed timelines and budgetary requirements",No,3024
Wholesale Trade,"Branding, Publicity, Digital Marketing and E-Commerce",Marketing Campaign Management,Develop evaluation strategies for marketing campaign effectiveness and analyse data to provide recommendations for improvements in future marketing campaigns,No,3025
Wholesale Trade,"Branding, Publicity, Digital Marketing and E-Commerce",Social Media Management,"Leverage various social networking platforms to deliver the organisation's value propositions as well as contextual and targeted messaging based on real-time customer insights to engage in two-way communication with prospects and customers",No,3026
Wholesale Trade,"Branding, Publicity, Digital Marketing and E-Commerce",Website Design,"Determine and review purposes, expectations and functionalities of websites, as well as analyse the user-interface design requirements",No,3027
Wholesale Trade,"Branding, Publicity, Digital Marketing and E-Commerce",Website Performance Management,"Design mechanisms to identify website maintenance, administration, or performance problems, as well as generate website performance benchmarks reports and record outcomes against specification",No,3028
Wholesale Trade,Business Development,Business Negotiation,Conduct negotiations to establish win-win outcomes for the organisation,No,3029
Wholesale Trade,Business Development,Business Presentation Delivery,"Perform required tasks to prepare and present information in various business settings involving preparation, understanding of audience, delivery and tailoring of messages to be conveyed",No,3030
Wholesale Trade,Business Development,Customer Acquisition Management,Develop customer acquisition strategies as well as foster customer relationships to attract new customers,No,3031
Wholesale Trade,Business Development,Data Analytics,"Implement data analytics within the organisation to generate business insights and intelligence through the use of statistical and computational techniques and tools, algorithms, predictive data modelling and data visualisation",Yes,3032
Wholesale Trade,Business Development,Mergers and Acquisition,Analyse mergers and acquisitions strategically to identify opportunities to drive down effective tax rates and increase organisation valuations,No,3033
Wholesale Trade,Business Development,Networking,Identify and establish industry stakeholder relationships at all levels of business operations to further the organisation’s strategies and objectives,No,3034
Wholesale Trade,Business Development,Product Development,"Evaluate customer and market trends to determine value proposition, cost-effectiveness and profitability of proposed products in different markets",No,3035
Wholesale Trade,Business Development,Supplier Sourcing,"Formulate organisational strategies to source for, manage and review supplier contracts",No,3036
Wholesale Trade,Business Finance,Budgeting,"Prepare organisational budgets to support short- and long-term business plans through forecasting, allocation and financial policy setting",No,3037
Wholesale Trade,Business Management,Continuous Improvement Management,"Apply continuous improvement processes to optimise operating cost, task efficiency and effectiveness in production, services and processes",No,3038
Wholesale Trade,Business Management,Resource Management,Plan and manage resources to ensure optimisation of resources and sustainability of business operations,Yes,3039
Wholesale Trade,Business Management,Solutions Design Thinking,"Construct solution based upon logic, imagination, intuition, and systemic reasoning, to explore possibilities of what can be and create desired outcomes that benefit the organisation and customers ",No,3040
Wholesale Trade,Business Management,Strategy Planning,Develop organisational strategies and policies by analysing the impact of internal and external influencing factors and seeking consultation from relevant stakeholders ,No,3041
Wholesale Trade,Business Management,Systems Thinking Application,"Understand complexity of cause-and-effect relationships of systems and processes across the organisation, as well as evaluate systems based on value-creation and contribution to specific issues",No,3042
Wholesale Trade,Business Management,Technology Integration,Integrate technologies into business operations of the organisation to optimise efficiency and effectiveness of processes,Yes,3043
Wholesale Trade,General Management,Business Performance Management,"Implement organisational performance systems to meet business plans and objectives by establishing performance indicators, tracking progress and addressing gaps",No,3044
Wholesale Trade,General Management,Change Management,"Manage organisational change management systems to drive organisational success and outcomes by preparing, equipping and supporting adoption of change",No,3045
Wholesale Trade,General Management,Innovation Management,"Manage organisation's ability to respond to internal and external opportunities by using creativity to introduce new ideas, processes and products",No,3046
Wholesale Trade,General Management,Vendor Management,"Manage vendor relationships by ensuring performance as per contracts, operations within standards established by the organisation such as adherence to safety, security, and compliance standards",No,3047
